NAV,theta,tau,regret_ema_norm,week_return,max_drawdown,w_fused
1.083434686653949,1.8769557476043701,15.0,0.0,-0.013426434007097948,0.02288467387556808,"[0.27338209 0.4        0.20503657 0.06498596 0.01667912 0.01625193
 0.01218895 0.01147537]"
1.0849785617312984,1.69074946641922,15.0,0.0,0.0014249821390869713,0.021492301988012486,"[0.21745226 0.38421256 0.1630892  0.08150664 0.04690275 0.04482635
 0.03361976 0.02839048]"
1.0948089362987055,1.8181946873664856,15.0,0.0,0.009060432080538784,0.012626599449890506,"[0.25386902 0.4        0.19040176 0.07118926 0.02527736 0.02439205
 0.01829404 0.0165765 ]"
1.0765274411376489,1.7913053035736084,15.0,0.0,-0.016698343021259904,0.0291140991823442,"[0.24795895 0.4        0.18596921 0.07340258 0.02748503 0.02677039
 0.02007779 0.01833605]"
1.0695211781842144,1.6272801160812378,15.0,0.0,-0.006508206559073212,0.035432825170157445,"[0.23108499 0.32923135 0.17331375 0.08074968 0.05687144 0.05347644
 0.04010733 0.03516502]"
1.0712744973838622,1.7057966589927673,15.0,0.0,0.0016393496785396238,0.03385156228217017,"[0.24580093 0.37234275 0.1843507  0.07374273 0.03688505 0.03543187
 0.02657391 0.02487206]"
1.0569313915339718,1.5993187427520752,15.0,0.0,-0.013388824138834098,0.04678715380678349,"[0.21341975 0.2994296  0.16006481 0.08424728 0.07606239 0.07172036
 0.05241619 0.04263963]"
1.0528293677207465,1.8008442521095276,15.0,0.0,-0.0038810691460983465,0.05048663877380851,"[0.24379997 0.4        0.18284998 0.07200045 0.03085868 0.02926258
 0.02194694 0.0192814 ]"
1.0563312095501634,1.9089431762695312,15.0,0.0,0.0033261247613160507,0.04732843887183353,"[0.28139223 0.4        0.21104418 0.06294371 0.01287824 0.0127864
 0.0095898  0.00936545]"
1.0431969309883857,1.8648796081542969,15.0,0.0,-0.012433863965233724,0.05917382746644808,"[0.26874404 0.4        0.20155803 0.06825501 0.01788705 0.01766543
 0.01324907 0.01264137]"
1.054944830899936,1.889875590801239,15.0,0.0,0.011261440254065566,0.048578769735000235,"[0.2777756  0.4        0.2083317  0.06357084 0.0147246  0.01443148
 0.01082361 0.01034217]"
1.0580779605695612,1.9203413128852844,15.0,0.0,0.0029699464634112037,0.04575309961696046,"[0.28456541 0.4        0.21342405 0.06108479 0.01187707 0.01172781
 0.00879586 0.008525  ]"
1.061576714615696,1.8138065934181213,15.0,0.0,0.003306707233795377,0.04259768448863701,"[0.25651367 0.4        0.19238525 0.06964272 0.02424073 0.02341166
 0.01755875 0.01624721]"
1.059426203482789,1.6347230076789856,15.0,0.0,-0.0020257708211746865,0.04453716216352503,"[0.22844597 0.33568514 0.17133448 0.08204075 0.05582912 0.0526071
 0.03945533 0.0346021 ]"
1.0725695572596592,1.641631007194519,15.0,0.0,0.012406105997437335,0.032683588920713394,"[0.23384698 0.33649025 0.17538523 0.08151238 0.05239102 0.0496027
 0.03720203 0.0335694 ]"
1.0754263826569181,1.5518508553504944,15.0,0.0,0.002663533919942536,0.030107108848486542,"[0.21965912 0.32164655 0.16474434 0.08930011 0.06123194 0.0592627
 0.04444702 0.03970821]"
1.0718633674559968,1.5440480709075928,15.0,0.0,-0.0033131186461304685,0.03332047907091012,"[0.21581032 0.32024429 0.16185774 0.09004367 0.06366141 0.06156597
 0.04617447 0.04064213]"
1.0786924079110305,1.2914492785930634,15.0,0.0,0.0063711856029206185,0.027161584424528425,"[0.21645181 0.24379639 0.16233886 0.09078852 0.0830589  0.08940241
 0.06049999 0.05366311]"
1.090073609818142,1.379190057516098,15.0,0.0,0.010550924270573291,0.016897239974287184,"[0.21753322 0.24613156 0.16314991 0.08959885 0.08549484 0.08119482
 0.06089612 0.05600068]"
1.0994025412438428,1.4014014899730682,15.0,0.0,0.00855807474071155,0.00848377307618742,"[0.20108914 0.28117902 0.15081685 0.0946962  0.08220017 0.0793085
 0.05948138 0.05122875]"
1.1188936863956893,1.325872927904129,15.0,0.0,0.01772885219074951,0.0,"[0.19446314 0.2645641  0.14584736 0.09525725 0.09110619 0.08744575
 0.06558431 0.0557319 ]"
1.1242707629325668,1.418909341096878,15.0,0.0,0.004805708176081321,0.0,"[0.22087509 0.26386638 0.16565632 0.08967227 0.07798517 0.07457118
 0.05592839 0.0514452 ]"
1.1183177678813916,1.4044462442398071,15.0,0.0,-0.005294983421651392,0.0052949834216512925,"[0.21632836 0.26321577 0.16224627 0.09066117 0.0803631  0.07699287
 0.05774465 0.05244781]"
1.1318896726245102,1.4220246970653534,15.0,0.0,0.012136000279088954,0.0,"[0.20090966 0.28973533 0.15068225 0.09486611 0.07966402 0.07695921
 0.05771941 0.04946402]"
